id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
45268539,UBS Arena/St Albans Airbnb,73564528,Sha,Queens,St. Albans,40.69396,-73.75638,Entire home/apt,100,4,28,2022-11-05,1.03,2,180,13,
45270114,A+ Location City Studio (2 Double Beds) #8,348619646,Nomad,Manhattan,Midtown,40.74639,-73.9885,Entire home/apt,185,1,44,2022-05-28,1.45,51,0,8,
45581435,Contemporary Design - One Bedroom in the Upper East Side,22541573,Ken,Manhattan,Upper East Side,40.76373,-73.96223,Entire home/apt,287,30,0,,,113,245,0,
45581450,Modern Studio in the Elegant Upper East Side Neighborhood,22541573,Ken,Manhattan,Upper East Side,40.76172,-73.96228,Entire home/apt,232,30,2,2022-10-04,0.07,113,223,1,
45581463,Upscale Studio Located in a Six-Story Building on the Upper East Side,22541573,Ken,Manhattan,Upper East Side,40.76303,-73.96307,Entire home/apt,195,30,1,2021-01-31,0.04,113,330,0,
45349413,"Private 2bd Suite- near Montefiore, 25 mins to NYC",262060162,Diana,Bronx,Olinville,40.88039,-73.86753,Entire home/apt,99,3,13,2022-10-23,0.74,4,0,8,
45581475,Authentic New York City Experience Living in this Studio on the Upper East Side,22541573,Ken,Manhattan,Upper East Side,40.7638,-73.96082,Entire home/apt,217,30,0,,,113,349,0,
45581490,The Happy Huron Hideaway Apt in NYC,63853,Mike,Brooklyn,Greenpoint,40.73219,-73.95382,Entire home/apt,100,30,0,,,1,0,0,
45425730,One BR 2nd FL apartment close to Air Train,117842223,Romeo,Queens,Jamaica,40.69074,-73.80449,Entire home/apt,129,1,16,2022-08-06,0.66,1,364,3,
45349876,"Beach 67th Camper, Tiny house, Rockaway Beach",105935463,Sarah,Queens,Arverne,40.59607,-73.79557,Private room,145,2,51,2022-10-09,2.32,1,182,21,
